ID1,ID2,Value,Correlation,Retention Time Difference,MZ Difference
8632,8974,1.9262011177932152,0.9995825832200947,0.9090000000000007,14.013699999999972
8632,9296,1.7290299329303616,0.999754316339867,1.4320000000000004,28.028999999999996
8632,9815,1.694885199771625,0.9605966214969555,0.5170000000000012,58.00609999999995
8659,8996,1.9434018321213145,0.9917823221075083,0.6159999999999997,14.016500000000065
8659,8997,1.7755904993682117,0.9975126177480985,0.21999999999999886,14.016500000000065
8659,8998,1.9049652962486328,0.9958126579585265,0.46199999999999974,14.01660000000004
8661,8996,1.95913601099772,0.9997706719231856,0.9130000000000003,14.016100000000051
8661,8997,1.7783005900206117,0.996883228409685,0.5169999999999995,14.016100000000051
8661,8998,1.9173031862139216,0.9983218957297961,0.7590000000000003,14.016200000000026
8687,9080,1.9841277841086464,0.9739107386773304,0.4039999999999999,15.994800000000055
8687,9375,1.8582006451796893,0.9790517379529983,0.29499999999999993,29.97320000000002
8687,9377,1.945996415529631,0.9735357436226484,0.049999999999998934,30.011600000000044
8687,9628,1.9728695559280032,0.9714094440486659,0.10500000000000043,43.989200000000096
8687,9814,1.531567320407111,0.9803995817560585,0.6349999999999998,55.98790000000008
8687,9852,1.945892936469749,0.973535743622648,0.05900000000000105,58.004600000000096
8687,9853,1.5848190333513708,0.9735357436226483,0.5399999999999991,58.004999999999995
8687,10043,1.8728325779484831,0.9737110223772355,0.3330000000000002,70.0068
8687,10095,1.940346148033098,0.9734331994004636,0.34500000000000064,72.02060000000006
8687,10189,1.9839903450251803,0.9814605167796762,0.11800000000000033,79.95780000000002
8700,9194,1.6996858228463334,0.9999965540460645,1.064,20.028400000000033
8700,9258,1.9842237199861568,0.9956448088203095,0.0519999999999996,24.001700000000028
8700,9303,1.9878601252797865,0.9745640566374857,0.6960000000000015,26.016000000000076
8960,10288,1.7271272380424416,0.9999376827143055,1.2360000000000007,75.03280000000007
8960,10289,1.6990006101692572,0.9996848840578715,1.495000000000001,75.03290000000004
8974,9296,1.9293369871985684,0.9988055119766917,0.5229999999999997,14.015300000000025
8974,9815,1.8665329509955173,0.9663914162212677,0.39199999999999946,43.992399999999975
8976,9297,1.8414891384405048,0.9999921732474126,0.9669999999999987,14.015099999999961
8976,9814,1.526740026805891,0.9994798348591051,0.2580000000000009,43.98910000000001
8976,9853,1.5242378281535474,1.0,0.16300000000000026,46.00619999999992
9080,9375,1.860735708496036,0.9990153460914695,0.10899999999999999,13.978399999999965
9080,9377,1.950194300283382,0.9999986442849522,0.354000000000001,14.01679999999999
9080,9628,1.9769212690735336,0.9993345169883003,0.2989999999999995,27.99440000000004
9080,9814,1.5335383361871366,0.999531583966681,0.23099999999999987,39.99310000000003
9080,9852,1.9566273113584125,0.9999986442849521,0.46300000000000097,42.00980000000004
9080,9853,1.5811712042550092,0.9999986442849521,0.13599999999999923,42.01019999999994
9080,10095,1.9426184129642965,0.9999973825940459,0.7490000000000006,56.025800000000004
9080,10288,1.9851133872409308,0.999926897853819,1.7720000000000002,70.04110000000003
9080,10289,1.9823854027042216,0.9996615855020186,1.513,70.0412
9080,10355,1.9650497213740563,0.9999998752203819,1.745000000000001,76.0317
9103,9401,1.9691398244293965,0.9747848856462099,0.10300000000000153,14.016800000000103
9103,9402,1.9654178549092576,0.9747848856462096,0.40300000000000225,14.016900000000078
9103,9646,1.915689096963526,0.9747848856462099,0.41499999999999915,28.030900000000088
9103,9647,1.93262654144456,0.9757441707414334,0.10300000000000153,28.031000000000063
9103,9648,1.9343471017698872,0.97484401780363,0.6670000000000016,28.03150000000005
9103,11051,1.834845449196811,0.9761276108694655,0.010999999999999233,162.05290000000002
9239,9553,1.8901508147802124,0.9998127629302281,0.006999999999999673,17.023599999999988
9258,9303,1.875465218066956,0.9912077452465226,0.6440000000000019,2.0143000000000484
9296,9815,1.8786310293058488,0.9586014013814091,0.9149999999999991,29.97709999999995
9297,9554,1.98448131033016,0.9999882155268954,0.43700000000000117,14.018400000000042
9297,9852,1.5860849222038254,0.9999921732474126,0.5309999999999988,31.99070000000006
9297,10043,1.7050497935138684,0.9994384551243207,0.2569999999999997,43.99289999999996
9297,10465,1.5444139989779653,0.9879654100537903,1.741999999999999,75.03359999999998
9375,9628,1.84909811768077,0.9993857902807253,0.1899999999999995,14.016000000000076
9375,9852,1.829873401768044,0.9989697296428982,0.354000000000001,28.031400000000076
9375,10095,1.804181620756644,0.9989882315197337,0.6400000000000006,42.04740000000004
9375,10288,1.8636459862848376,0.9990436816479956,1.6630000000000003,56.06270000000006
9375,10289,1.860252261385312,0.9989090394922169,1.404,56.06280000000004
9377,9628,1.9388261035672163,0.9993466090239599,0.05500000000000149,13.977600000000052
9377,9629,1.5094886647040804,0.9999912838711631,0.7220000000000013,13.97810000000004
9377,9814,1.545440817944522,0.9994798348591051,0.5850000000000009,25.976300000000037
9377,9852,1.9294482857596,0.9999999999999999,0.10899999999999999,27.993000000000052
9377,9853,1.611745796765006,1.0,0.4900000000000002,27.99339999999995
9377,10043,1.8628240730810173,0.9993831333575541,0.3829999999999991,39.995199999999954
9377,10095,1.922731934989325,0.9999994734677781,0.3949999999999996,42.009000000000015
9377,10288,1.9473426442996316,0.9999376827143055,1.4179999999999993,56.02430000000004
9377,10289,1.9422320958129893,0.9996848840578715,1.158999999999999,56.024400000000014
9377,10590,1.6317638591862136,0.9998449675529825,2.3279999999999994,84.05719999999997
9401,9646,1.927503540984937,0.9999999999999999,0.3119999999999976,14.014099999999985
9401,9647,1.9563055568242824,0.9999897155726455,0.0,14.01419999999996
9401,9648,1.9327767260045168,0.999999961677987,0.5640000000000001,14.014699999999948
9402,9646,1.917169342950498,0.9999999999999997,0.011999999999996902,14.01400000000001
9402,9647,1.9407018942883747,0.9999897155726454,0.3000000000000007,14.014099999999985
9402,9648,1.922220278125155,0.9999999616779867,0.26399999999999935,14.014599999999973
9506,9571,1.9292408845134617,0.9997257793744716,0.7029999999999994,3.992900000000077
9513,9580,1.566008959399372,0.9999998433937914,0.6400000000000006,4.031900000000064
9554,10043,1.6410080916865186,0.9993580862260858,0.6940000000000008,29.97449999999992
9580,9875,1.9759104913911223,0.9999998433937911,0.0,17.027999999999906
9628,9814,1.524177051076253,0.998616492418309,0.5299999999999994,11.998699999999985
9628,9852,1.9383347701726423,0.9993466090239599,0.16400000000000148,14.0154
9628,9853,1.567033796817821,0.9993466090239601,0.4349999999999987,14.0157999999999
9628,10043,1.8606054108975187,0.999948896636243,0.4380000000000006,26.017599999999902
9628,10095,1.938227040302576,0.9993809864671753,0.45000000000000107,28.031399999999962
9628,10288,1.9706042127318597,0.9996233835371829,1.4730000000000008,42.04669999999999
9628,10289,1.9712814298371844,0.99975740029278,1.2140000000000004,42.04679999999996
9629,9852,1.5252044587812474,0.9999912838711632,0.8310000000000013,14.014900000000011
9629,9853,1.7401482872571514,0.9999912838711631,0.2320000000000011,14.015299999999911
9629,10091,1.6279612702487118,0.25151325223166054,0.14199999999999946,27.994299999999953
9629,10092,1.6118528845655404,0.16882999432797655,0.31099999999999994,27.994399999999928
9629,10095,1.5137465253864903,0.9999949211246085,1.1170000000000009,28.030899999999974
9629,10152,1.581284528582506,0.9999912838711631,0.9079999999999995,32.02649999999994
9814,9852,1.52115353404764,0.9994798348591049,0.6940000000000008,2.0167000000000144
9814,9853,1.6428661988880175,0.999479834859105,0.09500000000000064,2.017099999999914
9814,10043,1.8342588186375304,0.9989727699063933,0.968,14.018899999999917
9814,10288,1.5412612723381458,0.9992328757559876,2.003,30.048000000000002
9814,10289,1.5157811406283728,0.9987351174914941,1.7439999999999998,30.048099999999977
9852,10043,1.922748438797012,0.999383133357554,0.27399999999999913,12.002199999999903
9852,10095,1.923136299431134,0.9999994734677777,0.2859999999999996,14.015999999999963
9852,10288,1.9470642645036864,0.9999376827143054,1.3089999999999993,28.031299999999987
9852,10289,1.9415960468600404,0.9996848840578715,1.049999999999999,28.031399999999962
9852,10590,1.5816406781799288,0.9998449675529824,2.2189999999999994,56.064199999999914
9853,10091,1.5157421882676818,0.25286397605609373,0.37400000000000055,13.979000000000042
9853,10095,1.652885298792615,0.9999994734677782,0.8849999999999998,14.015600000000063
9853,10152,1.5355747989350002,1.0,1.1400000000000006,18.01120000000003
9853,10288,1.5670117028326285,0.9999376827143055,1.9079999999999995,28.030900000000088
9853,10289,1.5560638816810302,0.9996848840578715,1.6489999999999991,28.031000000000063
9853,10590,1.611245472853827,0.9998449675529827,2.8179999999999996,56.063800000000015
9973,10189,1.7075655023912508,0.9951835817929131,0.9929999999999986,14.018599999999992
10022,10465,1.7043633334088004,0.0009338020664988378,0.20399999999999885,31.990599999999972
10042,10091,1.7231753997045822,0.8517817290579154,1.875,1.9773999999999887
10042,10092,1.746143439249993,0.8045081714966095,2.0440000000000005,1.9774999999999636
10043,10095,1.8587052025089523,0.9994121126043405,0.012000000000000455,2.01380000000006
10043,10288,1.8725766456680413,0.9996059432191067,1.0350000000000001,16.029100000000085
10043,10289,1.8721664435370016,0.9996714006540419,0.7759999999999998,16.02920000000006
10091,10152,1.6004135839541764,0.25286397605609373,0.766,4.032199999999989
10092,10152,1.604666446599046,0.17020296965372014,0.5969999999999995,4.032100000000014
10095,10288,1.9388856897039155,0.9999464177205308,1.0229999999999997,14.015300000000025
10095,10289,1.936804691958216,0.9997040922602594,0.7639999999999993,14.0154
10095,10590,1.6266226809806423,0.9998365798467351,1.9329999999999998,42.04819999999995
10095,10649,1.5329520549989086,0.9999994734677777,2.865,50.000099999999975
10095,10697,1.659346575054112,0.9999994734677776,2.014999999999999,56.060100000000034
10152,10649,1.577234201024334,1.0,0.8399999999999999,46.00450000000001
10260,10438,1.990707717811314,0.9999979233998145,0.43599999999999994,14.016199999999913
10260,10465,1.6277777099377837,0.9878441141808029,1.1159999999999997,15.994899999999916
10288,10590,1.596361714974686,0.9998098188578225,0.9100000000000001,28.032899999999927
10288,10697,1.629215917995246,0.9999376827143053,0.9919999999999991,42.04480000000001
10289,10590,1.5751657796299776,0.9996226731879507,1.1690000000000005,28.032799999999952
10289,10697,1.609966262597156,0.9996848840578714,1.2509999999999994,42.044700000000034
10417,10590,1.880161960587686,0.9998449675529824,4.8370000000000015,17.029899999999998
10417,10672,1.8882477344462607,0.9999999999999997,3.3430000000000017,28.033900000000017
10418,10590,1.905935256582552,0.9998449675529824,0.0,17.026599999999917
10418,10672,1.8939909635287373,1.0,1.4939999999999998,28.030599999999936
10438,10465,1.6213515914163676,0.9879512996989525,1.5519999999999996,1.9787000000000035
10590,10697,1.9223001800672288,0.9998449675529825,0.08199999999999896,14.011900000000082
10621,10754,1.9338172721244509,0.28139105543950815,0.2370000000000001,17.02959999999996
10621,10756,1.960349294510831,0.9811644835117331,0.24599999999999866,17.029999999999973
10908,11163,1.981728851546452,0.9977163690168471,0.038000000000000256,44.026700000000005
11373,11393,1.6277787495779803,0.9985974435395111,0.6990000000000016,2.0187000000000808
11373,11476,1.8463135461007147,0.9962430816708401,0.0009999999999976694,17.026200000000017
11388,11402,1.6400695925383308,0.9997657322112956,0.4150000000000009,2.0149000000000115
11402,11564,1.7686677722537394,0.9996239152525215,0.18700000000000117,30.009500000000003
