ID,m/z
7296,394.23306
7298,394.24423
7302,394.25894
7303,394.29514
7309,395.09561
7310,395.11423
7311,395.14404
7312,395.14575
7313,395.14578
7314,395.1459
7320,395.16714
7321,395.16727
7325,395.24274
7326,395.24442
7327,395.29007
7328,395.29016
7329,395.29019
7331,395.36365
7340,396.1691
7341,396.16919
7342,396.16922
7343,396.16922
7345,396.17584
7347,396.18427
7348,396.18793
7350,396.23734
7352,396.25412
7353,396.25912
7354,396.27457
7355,396.28897
7357,396.28961
7359,396.33197
7361,397.13004
7362,397.13022
7363,397.14966
7364,397.1629
7367,397.17087
7369,397.20142
7371,397.29422
7372,397.30933
7378,398.12637
7380,398.13098
7381,398.14896
7385,398.20242
7386,398.20255
7387,398.20279
7388,398.22736
7389,398.25333
7390,398.25336
7391,398.25339
7392,398.25351
7393,398.26859
7399,398.99323
7404,399.16513
7405,399.17654
7406,399.17825
7407,399.17828
7411,399.24643
7412,399.24655
7413,399.24658
7426,400.16238
7427,400.16257
7428,400.18027
7431,400.2171
7438,400.34167
7439,400.37897
7444,401.15967
7445,401.17984
7446,401.17993
7447,401.1806
7448,401.19373
7449,401.19571
7450,401.19577
7451,401.19583
7452,401.19598
7453,401.2037
7455,401.2608
7458,401.46082
7461,402.12558
7462,402.13675
7468,402.23166
7469,402.23254
7471,402.23267
7473,402.2688
7474,402.30014
7475,402.30014
7476,402.30026
7477,402.3931
7478,402.69681
7482,403.15762
7484,403.17499
7485,403.17511
7486,403.19547
7487,403.20761
7488,403.20935
7493,403.23151
7494,403.23862
7498,404.14539
7499,404.15482
7500,404.15527
7501,404.15561
7502,404.15573
7506,404.20584
7507,404.21939
7508,404.22696
7509,404.228
7510,404.23276
7511,404.24237
7512,404.24286
7515,404.30115
7522,405.15335
7523,405.15341
7525,405.19019
7526,405.19037
7528,405.21136
7530,405.23785
7531,405.26355
7532,405.26373
7533,405.26373
7534,405.26395
7536,405.72589
7538,405.98254
7541,406.11707
7542,406.13361
7543,406.15027
7546,406.22272
7547,406.22281
7549,406.24326
7550,406.24417
7551,406.24817
7553,406.25952
7556,406.32993
7557,406.35297
7558,406.74637
7568,407.20218
7570,407.20663
7573,407.27887
7575,407.27896
7576,407.27908
7577,407.27911
7578,407.27917
7579,407.28931
7584,408.13095
7585,408.16422
7586,408.16592
7588,408.1713
7589,408.17715
7591,408.20166
7592,408.20203
7593,408.20224
7595,408.21191
7596,408.22473
7597,408.23727
7598,408.25046
7600,408.27429
7602,408.27448
7603,408.27463
7606,408.30988
7609,408.7442
7611,409.01855
7613,409.14557
7614,409.14563
7617,409.17175
7619,409.17389
7621,409.18344
7622,409.18759
7623,409.18787
7625,409.25537
7626,409.25803
7632,410.18146
7633,410.19202
7634,410.1922
7636,410.20172
7637,410.23862
7638,410.25427
7639,410.26672
7640,410.26889
7642,410.29037
7644,410.3053
7645,410.3251
7651,411.08978
7655,411.16196
7656,411.17828
7657,411.17859
7658,411.22226
7660,411.32104
7663,412.12836
7664,412.16418
7666,412.21826
7667,412.23416
7668,412.23419
7669,412.25421
7670,412.26804
7671,412.2681
7672,412.26917
7674,412.28357
7675,412.28384
7677,412.28391
7678,412.28397
7679,412.28409
7681,412.32651
7684,412.74677
7686,413.13669
7687,413.14099
7689,413.15652
7690,413.15671
7693,413.26224
7694,413.2662
7698,413.30383
7707,414.13773
7712,414.24762
7715,414.29956
7716,414.29962
7717,414.29974
7718,414.32187
7720,414.76202
7721,415.16071
7722,415.17273
7723,415.17474
7725,415.21082
7726,415.21191
7727,415.21201
7728,415.21201
7729,415.2222
7730,415.245
7731,415.25427
7736,415.31958
7741,416.06686
7743,416.15436
7744,416.15448
7745,416.19174
7750,416.28552
7755,417.0751
7756,417.1759
7757,417.18954
7758,417.1897
7759,417.18988
7760,417.19156
7761,417.22427
7763,417.23413
7764,417.23413
7765,417.23425
7767,417.23746
7768,417.23752
7769,417.23816
7770,417.23828
7771,417.23853
7772,417.25638
7773,417.33524
7779,418.13501
7782,418.20081
7785,418.20789
7786,418.22229
7788,418.25897
7789,418.26465
7793,418.38837
7794,418.7467
7797,419.13312
7799,419.18271
7802,419.20526
7805,419.20706
7813,420.13159
7814,420.14908
7816,420.20157
7817,420.20453
7818,420.22232
7819,420.22238
7820,420.2225
7821,420.22348
7822,420.2236
7823,420.23874
7826,420.27524
7831,421.10904
7832,421.11642
7833,421.13126
7836,421.23331
7837,421.25476
7838,421.25974
7839,421.25986
7843,421.74609
7846,422.11179
7850,422.20355
7852,422.21664
7853,422.21667
7854,422.2168
7855,422.2168
7856,422.22809
7859,422.23907
7862,422.29077
7869,423.177
7870,423.19858
7871,423.20151
7873,423.24808
7875,423.24823
7878,423.27383
7879,423.27386
7880,423.47003
7881,423.73688
7887,424.20844
7888,424.20844
7890,424.21469
7891,424.23328
7894,424.28305
7896,424.30594
7897,424.30603
7898,424.34073
7902,425.10269
7904,425.17746
7906,425.17752
7909,425.24402
7910,425.24966
7912,425.26862
7914,425.26874
7919,426.19772
7920,426.21585
7922,426.23471
7923,426.24594
7925,426.24979
7927,426.28348
7928,426.28369
7930,426.28522
7931,426.28543
7933,426.29984
7934,426.32083
7935,426.35846
7942,427.17184
7943,427.17191
7946,427.19586
7949,427.23367
7950,427.23407
7956,428.2413
7957,428.24942
7958,428.24963
7959,428.24976
7960,428.26218
7961,428.26413
7963,428.27887
7964,428.27911
7965,428.27921
7967,428.37354
7970,429.1312
7971,429.13135
7972,429.1756
7973,429.1882
7974,429.2128
7975,429.23279
7976,429.23282
7978,429.26004
7979,429.26031
7985,430.08163
7986,430.1319
7987,430.17148
7988,430.26535
7989,430.27072
7991,430.29468
7992,430.29477
7993,430.29483
7994,430.29486
7995,430.29492
7996,430.29492
7997,430.29501
7998,430.2952
8000,430.379
8002,430.75684
8006,431.09729
8010,431.17688
8011,431.18765
8015,431.20621
8016,431.20621
8017,431.20645
8021,431.2767
8023,431.31485
8024,431.31488
8025,431.315
8029,432.14835
8031,432.17172
8032,432.20184
8033,432.21552
8035,432.23691
8036,432.23697
8037,432.23755
8038,432.24866
8040,432.27969
8041,432.27991
8042,432.31009
8044,432.31018
8045,432.31033
8046,432.89926
8051,433.1983
8052,433.20459
8053,433.20862
8054,433.20871
8056,433.33054
8058,433.33105
8062,434.19217
8063,434.20239
8064,434.20242
8065,434.20242
8066,434.20248
8068,434.21732
8069,434.21747
8070,434.21747
8071,434.2175
8072,434.29019
8073,434.3829
8076,434.75864
8078,435.12845
8079,435.17587
8080,435.17596
8081,435.20148
8083,435.2244
8085,435.27505
8087,435.3222
8091,436.14383
8092,436.1601
8093,436.16016
8095,436.21716
8096,436.21716
8097,436.21719
8098,436.21719
8099,436.21719
8100,436.21732
8101,436.23215
8102,436.23227
8103,436.23242
8104,436.23248
8106,436.28098
8107,436.37738
8108,436.77505
8110,437.07187
8112,437.19208
8113,437.19308
8114,437.19406
8115,437.19421
8117,437.21588
8123,437.37399
8127,437.97198
8131,438.21118
8132,438.22858
8133,438.23291
8134,438.23303
8135,438.23428
8136,438.24811
8139,438.28537
8140,438.29825
8141,438.35712
8144,439.12808
8145,439.15665
8146,439.15671
8149,439.17188
8151,439.17529
8152,439.19272
8153,439.19577
8154,439.20618
8155,439.21777
8157,439.2702
8160,439.59583
8161,439.60858
8162,439.60867
8171,440.21387
8172,440.24301
8173,440.2496
8174,440.26511
8175,440.27521
8176,440.27588
8177,440.30042
8180,440.35815
8186,441.11517
8188,441.17297
8189,441.17297
8190,441.17297
8191,441.173
8192,441.17303
8193,441.17307
8194,441.17316
8195,441.18823
8196,441.18826
8198,441.20996
8199,441.21259
8211,442.1066
8213,442.15347
8217,442.20685
8218,442.22769
8227,443.08688
8229,443.17377
8233,443.19583
8237,443.272
8238,443.27203
8239,443.27838
8240,443.27844
8242,443.76358
8244,444.14413
8246,444.16623
8250,444.22275
8256,444.29517
8257,444.29526
8261,444.33136
8262,444.40512
8267,445.16302
8268,445.16998
8269,445.19397
8270,445.20334
8271,445.20651
8272,445.20691
8274,445.24045
8275,445.28781
8276,445.29456
8278,445.29462
8282,446.18045
8284,446.20169
8286,446.20197
8287,446.21304
8289,446.25308
8292,446.25885
8293,446.25885
8297,446.28955
8298,446.28983
8299,446.29001
8302,446.30301
8305,446.41971
8306,446.73505
8308,446.88742
8312,447.13416
8313,447.20142
8314,447.2045
8315,447.20798
8316,447.21539
8317,447.22244
8318,447.24374
8322,447.3111
8323,447.38181
8325,448.14255
8326,448.1441
8328,448.16656
8329,448.18039
8330,448.19589
8333,448.23175
8334,448.23404
8338,448.25363
8342,448.25879
8343,448.26996
8344,448.30392
8345,448.30588
8346,448.30588
8348,448.30594
8349,448.30597
8350,448.30606
8351,448.30612
8352,448.30615
8353,448.30621
8354,448.30634
8357,448.60757
8364,449.14923
8367,449.20236
8369,449.21661
8370,449.21677
8372,449.23166
8373,449.23169
8374,449.28882
8377,449.33667
8381,450.19568
8382,450.19794
8383,450.2117
8385,450.24777
8386,450.24789
8387,450.26572
8388,450.26831
8389,450.27493
8390,450.28418
8391,450.32013
8392,450.32013
8393,450.37933
8396,451.16455
8399,451.3143
8400,451.93332
8404,452.15555
8405,452.1918
8407,452.20215
8408,452.21332
8409,452.2135
8410,452.21365
8411,452.22702
8412,452.22726
8414,452.26355
8416,452.27728
8417,452.29996
8421,452.32068
8424,452.77017
8427,453.0993
8428,453.14941
8429,453.16699
8434,453.18845
8435,453.18985
8437,453.21182
8439,453.34406
8443,454.12354
8446,454.22879
8447,454.22928
8448,454.25848
8449,454.28378
8450,454.28387
8451,454.28391
8452,454.29285
8453,454.29297
8454,454.29318
8456,454.32956
8457,454.35272
8458,454.35281
8463,454.70801
8470,455.14597
8471,455.15277
8474,455.16672
8475,455.16681
8476,455.16806
8477,455.1875
8478,455.18759
8479,455.18774
8482,455.22775
8484,455.24744
8485,455.24747
8487,456.2059
8488,456.20706
8489,456.20819
8492,456.23679
8495,456.27127
8497,456.27377
8498,456.28082
8500,456.35352
8502,456.43988
8504,456.77322
8507,457.15781
8508,457.15826
8510,457.18311
8514,457.20654
8518,457.27582
8519,457.28043
8520,457.28769
8521,457.3176
8524,457.60745
8531,458.20242
8532,458.22018
8533,458.22021
8536,458.237
8537,458.23715
8538,458.23721
8541,458.2652
8542,458.26556
8546,458.7887
8548,459.12839
8552,459.18295
8553,459.2215
8554,459.22159
8555,459.22247
8557,459.2226
8558,459.25558
8560,459.26675
8561,459.27878
8563,459.30197
8565,459.34595
8570,460.1608
8571,460.16095
8572,460.19296
8573,460.20169
8574,460.2171
8575,460.2171
8578,460.25067
8579,460.25073
8580,460.25089
8581,460.25299
8583,460.26846
8584,460.26859
8585,460.26953
8586,460.27661
8587,460.31094
8592,461.08768
8593,461.10788
8597,461.23172
8598,461.25452
8599,461.26166
8600,461.2825
8603,461.28998
8607,462.17554
8608,462.18106
8609,462.19763
8610,462.2236
8611,462.22598
8612,462.23199
8613,462.23209
8614,462.23218
8615,462.23291
8617,462.26584
8618,462.26584
8620,462.26596
8621,462.26599
8622,462.26602
8623,462.26614
8624,462.26614
8625,462.26813
8626,462.28467
8627,462.2847
8630,462.3222
8632,462.41443
8638,463.1069
8640,463.16498
8644,463.21707
8645,463.23019
8651,463.28073
8652,463.28323
8653,463.28809
8659,464.22797
8660,464.22818
8662,464.24951
8664,464.2825
8665,464.28262
8666,464.28271
8667,464.28278
8670,464.29944
8671,464.31332
8678,464.98291
8681,465.13913
8682,465.17215
8683,465.17242
8684,465.17587
8685,465.18021
8686,465.19702
8687,465.22702
8688,465.2272
8689,465.2326
8690,465.26099
8691,465.2851
8692,465.28516
8693,465.33276
8694,465.3446
8696,465.77817
8699,466.17032
8700,466.17075
8702,466.17432
8703,466.18643
8705,466.20645
8706,466.24298
8707,466.24307
8708,466.24307
8709,466.26376
8710,466.26453
8711,466.26462
8712,466.26477
8713,466.29318
8714,466.29837
8715,466.31464
8716,466.31473
8717,466.31485
8718,466.31689
8719,466.31705
8720,466.32187
8723,466.60806
8729,467.18893
8730,467.19122
8734,467.27588
8737,467.30222
8739,467.34756
8740,467.73526
8743,468.12769
8744,468.1871
8745,468.20667
8746,468.2561
8747,468.27332
8748,468.28104
8749,468.30731
8750,468.3074
8751,468.31693
8753,468.34561
8759,468.95911
8760,468.9592
8761,468.95923
8762,469.11844
8763,469.18311
8764,469.18347
8766,469.18585
8769,469.20517
8770,469.20621
8771,469.20889
8772,469.20892
8779,469.73914
8784,470.23709
8785,470.23779
8786,470.23792
8787,470.23932
8789,470.26974
8790,470.27182
8792,470.28668
8793,470.28827
8794,470.33191
8800,471.18243
8801,471.1825
8804,471.19897
8805,471.19907
8809,471.22144
8816,472.18164
8818,472.20227
8820,472.21841
8821,472.21844
8822,472.2338
8823,472.25327
8824,472.25333
8826,472.27539
8827,472.27557
8828,472.28238
8829,472.30219
8831,472.30243
8838,472.95435
8840,473.20276
8842,473.22363
8843,473.23181
8845,473.23196
8846,473.23694
8848,473.23935
8858,474.17429
8861,474.18335
8862,474.19073
8864,474.19647
8865,474.19748
8867,474.21484
8868,474.23276
8869,474.23276
8870,474.24786
8871,474.25888
8873,474.26962
8874,474.29166
8875,474.29166
8878,474.72476
8881,475.17691
8883,475.19409
8885,475.21768
8887,475.21857
8888,475.21869
8889,475.23865
8890,475.24084
8891,475.24701
8892,475.24713
8893,475.24716
8895,475.25302
8896,475.25311
8897,475.28058
8906,476.22714
8907,476.22723
8908,476.22745
8910,476.24844
8913,476.28641
8915,476.30508
8916,476.30627
8918,476.32837
8923,477.2092
8924,477.20929
8925,477.21201
8926,477.21982
8927,477.22253
8929,477.2316
8932,477.26273
8934,477.73483
8935,477.95923
8936,477.95923
8940,478.24405
8941,478.24417
8942,478.26141
8943,478.26141
8945,478.2616
8946,478.26395
8947,478.29156
8952,478.32742
8953,478.32748
8955,478.78522
8959,479.18768
8962,479.25482
8964,479.27759
8966,479.29977
8969,480.18558
8971,480.19162
8973,480.2215
8975,480.24414
8977,480.25888
8979,480.27628
8980,480.27628
8981,480.27631
8982,480.27634
8983,480.27652
8984,480.27652
8985,480.27679
8986,480.27863
8987,480.27872
8988,480.27884
8989,480.27917
8993,480.33121
8994,480.33121
8996,480.34378
9000,480.80087
9004,481.08148
9005,481.17371
9009,481.18512
9011,481.24097
9012,481.24109
9015,481.28122
9016,481.28348
9017,481.28375
9018,481.29877
9019,481.29886
9020,481.32593
9021,481.32617
9022,481.32626
9023,481.33856
9024,481.56647
9032,482.11871
9033,482.14267
9034,482.16501
9036,482.20761
9037,482.23853
9038,482.25879
9039,482.25888
9040,482.25891
9042,482.25912
9043,482.29385
9044,482.29391
9045,482.29391
9046,482.2941
9047,482.29416
9050,482.32407
9051,482.32422
9054,482.35944
9056,483.09415
9057,483.16434
9058,483.19919
9059,483.1994
9061,483.22006
9063,483.29504
9066,483.34277
9067,483.34293
9068,483.63513
9069,483.63528
9074,484.05417
9075,484.26678
9076,484.30377
9078,484.30414
9081,484.36252
9082,484.38391
9084,485.11356
9085,485.11386
9086,485.1467
9089,485.20001
9090,485.20001
9091,485.20007
9093,485.23453
9098,486.23221
9099,486.2326
9100,486.2327
9101,486.23279
9103,486.24814
9104,486.25345
9105,486.28143
9109,486.95773
9110,486.95801
9113,487.16354
9115,487.17758
9118,487.21701
9119,487.21725
9120,487.21725
9123,487.29956
9124,487.29968
9129,487.78992
9131,488.24762
9133,488.24893
9134,488.24899
9135,488.24954
9137,488.2742
9138,488.27441
9140,488.29852
9142,488.35709
9147,489.10522
9148,489.17639
9151,489.22702
9152,489.23245
9155,489.31549
9158,490.1701
9159,490.17014
9160,490.17645
9161,490.19199
9163,490.22781
9164,490.22787
9166,490.26398
9167,490.26538
9168,490.26541
9170,490.28452
9171,490.28479
9172,490.28952
9174,490.33054
9175,490.34378
9176,490.44684
9180,491.22787
9182,491.24228
9183,491.24228
9184,491.24237
9187,491.33661
9188,491.3634
9191,492.14038
9192,492.17422
9194,492.1871
9196,492.22336
9197,492.24139
9198,492.24298
9199,492.24359
9200,492.24377
9201,492.24399
9202,492.25946
9203,492.25949
9205,492.28522
9206,492.29276
9209,492.30838
9210,492.3446
9213,492.6347
9214,492.63513
9221,493.20312
9223,493.20346
9225,493.21851
9227,493.22656
9228,493.22681
9236,494.2381
9237,494.23846
9238,494.24869
9241,494.25674
9242,494.25693
9243,494.25906
9244,494.25922
9245,494.25928
9247,494.27475
9250,494.31116
9251,494.32428
9252,494.32437
9256,494.4054
9261,495.19055
9262,495.2002
9263,495.21948
9264,495.22073
9265,495.22076
9269,495.95929
9272,496.17975
9273,496.21915
9275,496.27124
9276,496.27127
9277,496.27127
9278,496.27158
9279,496.27176
9280,496.27368
9281,496.27637
9283,496.30276
9284,496.30292
9285,496.30511
9287,496.33914
9288,496.33926
9289,496.33939
9290,496.33948
9300,497.19794
9302,497.23471
9308,497.36322
9310,497.92682
9312,498.25354
9313,498.25381
9315,498.2692
9316,498.28751
9317,498.2876
9318,498.28763
9319,498.28769
9320,498.28769
9321,498.28778
9322,498.28793
9323,498.28799
9324,498.28809
9325,498.28809
9326,498.30884
9327,498.30884
9328,498.32449
9330,498.35397
9339,499.17249
9340,499.19342
9341,499.19382
9342,499.21457
9343,499.21469
9344,499.21487
9345,499.21741
9346,499.27582
9351,500.28488
9352,500.3031
9353,500.30322
9354,500.30331
9355,500.30347
9356,500.30347
9357,500.3063
9362,500.79968
9366,501.19357
9370,501.28915
9373,501.63486
9374,501.63501
9377,502.22852
9378,502.22858
9380,502.26337
9381,502.26413
9382,502.26413
9383,502.26425
9384,502.26428
9386,502.27924
9387,502.29156
9388,502.29233
9392,502.34467
9393,502.37271
9401,503.23615
9402,503.29324
9403,503.30685
9405,503.31238
9406,503.31497
9411,504.23624
9418,504.24411
9420,504.26657
9425,504.3381
9426,504.34183
9428,504.34439
9429,504.35867
9430,504.3837
9435,505.15378
9437,505.31
9443,506.18689
9444,506.21625
9445,506.22391
9446,506.25269
9447,506.25299
9448,506.27567
9450,506.28897
9452,506.32962
9453,506.35925
9454,506.35938
9460,507.21915
9461,507.23071
9462,507.27344
9463,507.2735
9464,507.27353
9465,507.30853
9466,507.30872
9472,508.15811
9473,508.16299
9474,508.16312
9478,508.23914
9479,508.25272
9480,508.25278
9481,508.25522
9482,508.33942
9483,508.37482
9484,508.37491
9488,509.17819
9492,509.31113
9493,509.31128
9498,509.5032
9499,509.80475
9500,510.16464
9501,510.17865
9502,510.17883
9503,510.20236
9504,510.23334
9505,510.23334
9506,510.23346
9507,510.23361
9508,510.2338
9510,510.2525
9511,510.25543
9512,510.35376
9513,510.35635
9514,510.35651
9516,510.39166
9517,510.39203
9518,510.6351
9523,511.14401
9524,511.15866
9526,511.16644
9527,511.19434
9528,511.285
9531,511.30399
9532,511.30612
9533,511.32809
9534,511.37253
9536,512.21753
9538,512.26697
9539,512.26709
9540,512.26727
9541,512.2674
9543,512.2699
9544,512.2699
9545,512.2699
9546,512.27026
9547,512.27032
9550,512.28876
9554,512.33588
9555,512.34381
9557,512.39349
9558,512.50238
9560,512.98499
9561,512.98517
9565,513.2085
9567,513.24335
9568,513.26556
9577,514.28198
9578,514.28223
9579,514.28229
9580,514.28229
9581,514.28235
9582,514.28247
9583,514.28271
9584,514.28552
9585,514.29883
9586,514.35938
9593,515.13654
9594,515.16858
9595,515.18756
9596,515.18781
9597,515.18793
9599,515.20197
9600,515.21027
9601,515.21027
9604,515.31506
9605,515.31512
9607,515.31537
9613,516.24756
9614,516.27905
9615,516.28052
9618,516.28094
9619,516.29773
9620,516.29822
9621,516.29834
9622,516.29858
9623,516.29858
9624,516.29871
9625,516.30151
9626,516.30402
9627,516.30426
9629,516.315
9636,517.17291
9639,517.2287
9640,517.32904
9641,517.32922
9642,517.32941
9644,517.33173
9650,518.2218
9651,518.25256
9654,518.31793
9655,518.31812
9656,518.32074
9659,518.32111
9661,518.32391
9674,519.30743
9677,519.33411
9681,520.23383
9683,520.26813
9685,520.28955
9688,520.33264
9689,520.33801
9690,520.33801
9697,521.23444
9698,521.25391
9699,521.25708
9700,521.28198
9703,521.98511
9707,522.23438
9708,522.23444
9709,522.26843
9710,522.26862
9711,522.26862
9712,522.28528
9714,522.28625
9715,522.31134
9716,522.31891
9721,522.35571
9722,522.35596
9726,522.81201
9731,523.23077
9733,523.29712
9735,523.30292
9737,523.77454
9743,524.23999
9744,524.2489
9745,524.24896
9746,524.24896
9747,524.24902
9748,524.24902
9749,524.24908
9750,524.24921
9751,524.28613
9753,524.37134
9754,524.3714
9755,524.3714
9756,524.3714
9757,524.37146
9758,524.37152
9759,524.37152
9760,524.37152
9762,524.37177
9767,525.13971
9768,525.14001
9770,525.19415
9773,525.30682
9774,525.3089
9782,526.22687
9783,526.2326
9784,526.24969
9785,526.24976
9786,526.24988
9793,526.39563
9797,527.19135
9799,527.21625
9800,527.24713
9803,527.2832
9804,527.28455
9805,527.30133
9806,527.32159
9807,527.6604
9808,527.66077
9813,528.24481
9814,528.26471
9815,528.26477
9817,528.3161
9822,528.34241
9829,529.1842
9830,529.2041
9831,529.20428
9833,529.25629
9835,529.27655
9837,529.29401
9838,529.29407
9844,530.2771
9845,530.27985
9846,530.28723
9848,530.297
9851,530.35748
9854,530.98389
9855,530.98615
9859,531.20435
9860,531.20453
9861,531.24933
9866,531.30878
9867,531.30884
9868,531.30884
9869,531.30896
9870,531.32367
9876,531.81757
9883,532.27405
9888,532.29468
9889,532.29504
9890,532.29523
9892,532.37292
9893,532.37616
9894,532.38495
9895,532.39917
9902,533.32373
9903,533.32373
9904,533.32385
9905,533.32385
9906,533.32404
9911,534.23615
9913,534.25366
9916,534.29443
9918,534.31232
9919,534.31244
9920,534.34467
9924,534.35602
9925,534.94531
9927,535.26508
9928,535.26514
9931,535.31775
9939,536.15332
9940,536.26514
9942,536.28558
9946,536.32373
9947,536.37061
9948,536.37073
9950,536.65967
9953,536.9953
9955,537.19434
9957,537.21021
9959,537.24841
9960,537.29932
9962,537.32959
9963,537.53448
9964,538.06378
9965,538.12732
9966,538.15918
9968,538.25104
9969,538.25116
9971,538.26245
9973,538.26392
9974,538.28101
9984,539.19147
9985,539.20929
9995,539.9856
9998,540.3064
10000,540.3302
10001,540.33032
10004,540.37451
10006,540.75183
10009,541.20557
10010,541.24158
10012,541.31665
10013,541.31689
10020,542.29474
10021,542.30994
10022,542.32135
10024,542.3219
10025,542.32452
10026,542.32458
10027,542.33649
10028,542.33673
10037,543.13116
10038,543.27844
10042,543.30249
10044,543.34491
10051,544.31262
10053,544.33087
10054,544.33649
10055,544.33673
10056,544.33911
10062,544.82465
10067,545.25885
10068,545.25909
10069,545.25928
10073,545.31635
10077,545.66071
10081,546.25354
10086,546.35333
10088,546.36877
10089,546.40057
10099,547.32068
10100,547.33301
10107,548.25891
10108,548.26318
10109,548.27185
10110,548.28424
10111,548.28595
10112,548.28601
10114,548.34497
10115,548.36346
10116,548.36932
10117,548.36957
10118,548.53931
10127,549.26593
10130,549.32037
10133,549.33582
10136,550.341
10138,550.34137
10139,550.38721
10143,551.33411
10144,551.33417
10145,551.3371
10149,551.93048
10150,551.94312
10154,552.18878
10156,552.18884
10157,552.21069
10159,552.22827
10160,552.22833
10164,552.29041
10175,553.29675
10177,553.33789
10181,553.82904
10182,553.82916
10183,553.82922
10186,554.05469
10187,554.22192
10190,554.24536
10192,554.24567
10194,554.25873
10201,555.22235
10202,555.29309
10208,555.52643
10212,556.33075
10214,556.36829
10219,556.92877
10220,557.00989
10221,557.00989
10223,557.20044
10225,557.24652
10226,557.24683
10227,557.25958
10228,557.2619
10230,557.32446
10246,558.28992
10258,559.15143
10260,559.29803
10263,559.33936
10264,559.33942
10265,559.36682
10268,559.51709
10273,560.21808
10274,560.24243
10275,560.25592
10280,560.30634
10281,560.30634
10283,560.32837
10284,560.32855
10285,560.32898
10286,560.33405
10302,561.25366
10303,561.25397
10304,561.25397
10306,561.32013
10309,561.3645
10312,562.28595
10313,562.28632
10314,562.28632
10315,562.34308
10316,562.34314
10317,562.34344
10323,563.21362
10328,564.28967
10329,564.30505
10330,564.35956
10336,565.25995
10337,565.28247
10341,565.56476
10342,565.56488
10343,566.00946
10344,566.01263
10346,566.27045
10348,566.31952
10349,566.32214
10351,566.32257
10353,566.34436
10362,567.18982
10366,567.24066
10371,567.33057
10374,568.20276
10380,568.33795
10381,568.34021
10391,569.27252
10392,569.28986
10399,569.39813
10404,570.21777
10405,570.21783
10407,570.25378
10408,570.25385
10409,570.35333
10410,570.35352
10411,570.3537
10412,570.3537
10415,570.37976
10416,570.42157
10418,571.28564
10419,571.2951
10422,571.30469
10424,571.39545
10425,571.68622
10426,571.68671
10429,572.23462
10430,572.29852
10433,572.37048
10434,572.37115
10435,572.38446
10436,572.43488
10438,572.76648
10442,573.29779
10443,573.30389
10446,573.32678
10447,573.70746
10448,573.70758
10453,574.23615
10456,574.28485
10457,574.28503
10458,574.30768
10459,574.31335
10466,575.26837
10469,575.3432
10470,575.34998
10471,575.37262
10474,575.84424
10475,575.84436
10480,576.27911
10481,576.27924
10483,576.29968
10486,576.32886
10487,576.32922
10488,576.4082
10491,577.31158
10497,578.27954
10498,578.29681
10499,578.33917
10500,578.33942
10501,578.38159
10503,579.22614
10504,579.24017
10506,579.29285
10508,579.7749
10513,580.60773
10521,581.2052
10523,581.23706
10527,582.25952
10530,582.28961
10531,582.28967
10533,582.29291
10546,583.23676
10548,583.25391
10549,583.25397
10550,583.30432
10551,583.31934
10552,583.32349
10560,584.23334
10561,584.27002
10562,584.2702
10566,584.35699
10567,584.35706
10568,584.35724
10573,585.13214
10574,585.19568
10575,585.26953
10576,585.26959
10578,585.2868
10579,585.28943
10580,585.48401
10581,585.48401
10582,585.48407
10583,586.25049
10584,586.25079
10585,586.2843
10587,586.28455
10588,586.36145
10589,586.36176
10591,586.37488
10593,586.37708
10602,587.32892
10606,587.54785
10607,587.54803
10613,588.35974
10614,588.38269
10615,588.38287
10616,588.38989
10617,588.71783
10623,589.22357
10624,589.22687
10627,589.34204
10628,589.34241
10632,590.28986
10634,590.32043
10639,591.2395
10642,591.31757
10646,591.34521
10648,591.35858
10650,592.11926
10651,592.22803
10653,592.29742
10655,592.33496
10658,592.37653
10659,592.39014
10662,593.30658
10663,593.30688
10664,593.30688
10665,593.3277
10667,593.33405
10668,593.33417
10671,594.19861
10672,594.19867
10675,594.29132
10678,594.35291
10683,595.28448
10685,595.34698
10686,595.34717
10691,596.237
10694,596.26392
10695,596.27148
10696,596.30481
10697,596.30579
10698,596.3714
10701,597.36017
10702,597.36353
10703,597.36371
10704,597.37384
10706,597.85559
10707,597.85596
10710,598.2475
10716,598.27142
10717,598.27161
10720,598.28101
10729,599.29309
10731,599.3902
10732,599.3905
10735,600.2644
10737,600.26495
10738,600.26801
10739,600.29816
10741,600.39355
10743,601.0354
10744,601.03882
10745,601.33624
10751,602.30957
10756,603.05579
10760,603.29169
10761,603.29175
10762,603.30237
10769,604.29413
10770,604.29468
10771,604.35413
10772,604.35443
10774,604.35461
10776,604.38239
10777,604.38251
10780,604.383
10787,606.36731
10788,606.37042
10789,606.37061
10790,607.21344
10791,607.24951
10793,607.34503
10796,608.2796
10800,608.38611
10801,608.46307
10802,608.46307
10805,609.22681
10806,609.30872
10807,609.33795
10810,609.34033
10812,609.40112
10815,610.19482
10821,610.28394
10822,610.31805
10823,610.31866
10824,610.33325
10826,610.33362
10832,611.24243
10833,611.24829
10836,611.35699
10837,611.35754
10839,612.25049
10840,612.31055
10841,612.33545
10846,613.18927
10850,613.35828
10851,613.35828
10855,614.44702
10858,615.28925
10859,615.28949
10860,615.34662
10863,615.71271
10864,615.71277
10866,616.04614
10868,616.26038
10869,616.2605
10874,616.46222
10882,618.0661
10883,618.06659
10885,618.33319
10890,619.34784
10892,619.87048
