ID,m/z,Rt(min),Metabolite name,Adduct type,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,MS/MS matched,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,KF,YF,KN,YN,KX,YX
10355,632.2133,11.739,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,519.65,YF,632.21332:20184030 633.21667:10199361 634.22003:2273769,51.02351:4553 53.03936:6286 55.01458:9289 55.01845:25576 59.04978:4616 63.32252:5262 68.99754:15901 70.10757:4458 79.01867:11451 79.05465:8923 81.03415:10428 87.32003:4510 90.91818:4870 91.05497:27206 92.99781:5714 93.07015:9991 95.04936:15333 97.02891:4977 102.04652:6323 103.05504:29267 105.0703:13738 107.04966:8312 109.02825:7330 109.06497:6486 110.31455:5063 111.04444:5645 119.04984:20965 121.06449:146126 122.03667:7493 122.06864:6778 123.04396:61151 130.04134:35632 131.04849:77198 133.02827:14314 133.06467:10099 134.08066:9085 135.04433:13338 137.02435:11603 137.05934:164859 138.06306:6241 138.09096:28157 139.03896:144282 141.01875:45622 145.06467:6226 146.03549:10322 147.04486:92463 148.05104:5048 149.0228:10596 149.05954:21960 150.06741:21196 151.03908:14648 151.0743:6979 153.01936:9207 153.06963:7398 159.04358:12059 161.05965:73426 162.06653:154503 163.03947:15339 163.07552:30450 165.01775:245024 166.02145:10357 167.03432:17312 169.06508:5822 172.68707:4465 174.06841:10772 175.03943:5926 175.07458:14055 177.05519:13740 179.03316:39319 180.07826:8300 181.06541:9572 183.02895:276496 184.03122:7742 187.03886:4939 191.07156:6311 195.02939:14627 195.08105:5350 197.05978:7590 199.03947:5930 211.03902:5049 215.07027:7892 223.07594:10764 225.05431:9547 227.03316:7996 227.07208:6067 228.96271:6198 241.0486:13631 249.058:5288 251.07176:13941 253.04897:6917 255.06506:6693 256.91779:5111 262.06293:5649 263.06757:6572 267.06619:24569 269.04694:15964 269.07858:25047 271.06284:8028 271.09671:5984 281.07895:12433 283.09631:25215 295.05801:13542 295.09647:10022 297.03857:7690 299.05872:9054 299.09308:23765 300.09628:6305 309.11441:4847 311.05624:12289 323.05145:17937 325.07071:8007 335.05502:7384 341.06729:19665 391.11996:9148 399.08871:6869 419.11353:40417 420.1174:8316 421.13232:21093 431.11633:8225 439.13757:31569 447.10931:77595 448.11392:10203 449.12317:10157 459.10733:72260 460.11636:8599 465.11923:27958 477.1214:182969 478.12396:24797 495.12991:194591 496.13324:29056,0,20184030,0,23905,0,0
10417,637.2257,17.513,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,26.25,YF,637.22565:8498012 638.229:4649450 639.23236:730686,55.01845:12756 55.05485:8967 60.08123:5109 65.03919:9412 67.05485:21374 68.99754:8374 69.03397:5109 70.06584:8348 79.05465:16385 80.02606:4193 81.03346:5160 81.07023:21845 85.02848:15364 89.70629:4806 91.05482:46436 93.0703:22401 95.04936:13469 95.0854:15423 102.04659:22753 103.05422:30989 105.03355:5831 105.07031:19844 107.04967:8325 107.08539:7305 112.64736:4590 119.04881:26658 119.08557:11245 121.02912:5582 121.06448:10680 123.04374:27152 124.0519:5595 130.04129:51417 131.04855:95790 132.05296:5184 133.02827:20389 133.06467:17273 133.10106:7477 135.04433:19055 136.43155:5498 137.02437:5099 137.0594:64405 137.09589:7701 139.03886:45875 141.01886:12702 141.82275:4225 146.03551:16160 147.04321:183519 149.0228:11278 149.06059:22964 150.06654:30182 151.03909:14062 151.0743:8775 153.01756:10455 154.54755:4541 159.04358:6853 161.0596:73786 161.0966:7870 162.06657:193250 163.03751:11873 163.07539:25784 165.01772:109261 167.03366:24046 167.08551:6626 175.03944:9753 175.07458:6857 177.01945:12234 177.05489:24514 179.03325:18167 183.02907:114203 185.2829:4286 187.05827:4356 191.03464:26254 193.04803:6219 195.0294:6592 195.08107:9846 197.05978:6043 207.02924:26761 215.03439:18146 217.05208:5387 225.05432:6618 229.05145:5863 241.0486:10754 247.09782:5162 251.07178:16340 257.08191:5999 263.1283:5833 266.05469:4715 269.04276:22259 269.07623:6389 271.09671:13519 279.06543:6452 281.07895:8552 282.05124:4703 283.0647:8172 283.09631:29438 289.10739:65460 290.108:8226 295.05804:10245 297.03857:9528 297.07257:7048 298.04608:5232 299.05383:12201 301.06985:10640 307.11896:26805 313.10574:12615 323.05237:29230 337.07062:8166 393.13766:7800 421.12366:13935 425.16003:5657 427.07874:5499 441.15234:7238 443.17148:13938 447.09912:11057 459.10562:25337 465.15536:30075 477.11185:8549 565.18182:8494 571.19269:13715 583.20001:26499 584.18793:9723 589.20343:34329 601.21021:45997 619.21954:49845 620.21252:7007 636.33997:9090 637.33063:11824 637.43744:6281,0,8498012,0,0,0,0
10418,637.229,12.676,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,28.15,YF,637.229:9120015 638.23235:4382384 639.23571:881344,55.01845:9810 55.05485:4877 55.59259:3547 67.05465:7445 68.99755:5397 78.94878:4794 79.05466:9789 81.07014:5705 83.08607:5089 83.74352:4401 85.22587:3621 91.05481:27968 93.07101:6304 95.04937:9352 95.08541:5770 95.92449:4312 102.04654:5795 103.055:21997 105.07032:13990 107.04968:5126 119.04985:13898 121.02913:5537 121.06449:5277 123.04393:17779 130.04161:34902 131.04851:53042 133.02829:12372 133.06467:9690 135.04433:10520 137.05931:50724 137.0959:5092 139.039:38279 141.01888:10889 146.03551:9708 147.04314:139863 148.04764:5321 149.02281:7501 149.05905:12710 150.06683:15353 151.03909:6159 151.07433:7178 153.01758:10730 159.04359:7968 161.02296:6280 161.05951:39655 162.0665:140755 163.03951:5612 163.07504:19174 165.01768:80015 165.05602:4637 167.03433:8813 177.01723:8285 177.05521:17327 179.03326:13058 183.02892:80104 191.03403:15216 207.02963:18127 215.03441:8861 226.81923:4180 241.04863:7306 251.07179:14579 253.049:7579 269.04279:17862 281.07898:5522 283.0647:8067 283.09634:14454 289.10791:43999 295.05804:6536 297.0386:6238 299.05386:8835 301.06989:6197 307.11926:24098 323.05637:28379 325.07074:5105 335.05505:5622 337.07065:6551 393.13031:5810 421.12369:8478 439.13831:4967 443.17154:11421 447.09918:5550 459.10724:15863 465.15451:22500 477.15146:7167 571.19269:12785 583.185:15173 589.20398:29333 601.2074:33910 619.21973:40582 620.21259:10146,0,9120015,0,0,0,0
10438,639.2556,10.798,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,118.07,YF,639.25562:3290698 640.25897:1307130 641.26233:498653,57.03436:6123 64.74425:3593 70.61073:4175 72.08117:64144 81.03416:4281 84.12931:3739 86.06016:14922 86.09727:13265 88.33475:4087 90.92313:6518 97.99412:4361 99.14395:4437 114.092:10215 116.85715:5323 126.09196:7216 128.10712:183307 129.11124:7707 131.04852:9489 131.11827:14674 137.05939:16544 139.03899:12120 145.13264:228770 147.04488:11084 161.05978:11772 162.06656:18920 165.01778:29007 179.03326:8887 182.93292:4768 183.0291:26434 212.07497:4209 235.87373:4175 266.46677:4253 406.52505:4509 422.11713:4430 477.12183:5180 495.1293:9829 617.65723:4860 617.74457:5212,0,3290698,0,0,0,0
10465,641.2343,9.246,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,19.54,YF,641.23425:1055952 642.2376:428116 643.24096:76575,57.01803:3471 69.58666:4068 72.08864:3536 76.18496:4538 84.08113:72507 130.08656:34217 137.05939:10105 139.03899:5632 146.77638:4074 147.11253:49372 162.0686:7415 165.01784:14683 183.02917:9414 189.22659:4617 313.00601:5606 340.79276:5204 495.12933:9740 634.57794:4751,0,1055952,0,0,0,164201
10564,651.2546,11.107,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,59.25,YF,651.2547:2561995 652.25805:941014 653.26141:281323,58.06565:5763 70.06585:5598 70.76911:3783 72.04513:11886 73.02877:6725 79.05467:4231 84.08103:6050 87.04445:4580 89.06052:26342 100.07645:201686 101.07978:4196 123.04394:4046 124.91066:4432 126.09062:5981 129.1015:6179 131.04852:4892 133.08652:11975 137.05939:8010 147.04318:8438 150.06685:4916 151.0761:4667 152.51086:3890 161.05978:14160 162.06642:25024 169.13428:50168 177.05299:6567 205.04932:25749 207.06355:5573 257.67715:4495 262.10724:5667 286.27124:5491 289.95816:4657 302.76138:4376 321.14377:8292 378.29904:6006 651.25903:101205,0,2561995,0,2671865,0,22640
10590,654.2556,12.676,Unknown,[M+NH4]+,null,null,null,null,null,FALSE,null,46.58,YF,654.25562:3008793 655.25897:1660994 656.26233:292955,69.21875:3360 74.94721:3617 87.6234:3895 89.11781:3877 91.05483:5630 103.05402:4240 117.42827:3907 130.04143:6721 131.04996:15282 137.05939:11698 139.03899:6605 147.04475:34610 150.06685:4409 152.47871:4105 156.32472:4536 161.05978:14808 162.06645:32612 163.07504:8305 165.01746:23255 169.3887:4000 177.05522:4751 183.02917:15837 210.6993:4842 236.08:4332 250.04877:4352 251.06804:6496 265.42209:4178 265.45081:4374 289.10785:9888 301.07486:4323 307.11932:7378 323.05704:7883 421.13193:5452 571.20569:5011 589.20123:11578 601.20862:10024 619.22052:22475,0,3008793,0,0,54477,0
10601,656.1602,10.407,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,156.89,YN,656.16016:3160556 657.16351:1453674 658.16687:269890,58.0484:3762 90.91812:7059 92.59846:4473 95.03611:4736 100.46762:4177 125.16778:4223 135.98973:4030 152.03317:7793 228.06488:11041 244.06084:55949 245.0659:9426 253.36211:4339 257.06607:5600 267.06567:7267 272.05551:186442 273.06277:14310 284.05615:5744 286.069:5927 300.05212:32000 301.06021:29809 302.0629:11129 318.87967:5278 338.06439:18948 342.05478:4872 435.48682:4543 447.08984:12650 462.11487:25181 480.13086:227724 481.13086:28307 621.53247:5364 656.15723:66098,0,0,0,3160556,0,0
10621,659.1589,10.938,"w/o MS2:9-methoxy-7-[4-[3,4,5-trihydroxy-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyphenyl]-[1,3]dioxolo[4,5-g]chromen-8-one",[M+H]+,659.15826,C29H32O16,Isoflavonoid O-glycosides,FIMKKXUVGBDUNE-UHFFFAOYSA-N,O=C1C(=COC=2C=C3OCOC3=C(OC)C12)C=4C=CC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)=CC4,FALSE,99.9,71.35,YN,659.15887:11968426 660.16222:6018145 661.16558:1535060,65.03915:4597 66.48956:3892 69.03392:5929 71.01358:5923 73.02871:5427 84.02468:4287 85.02842:15846 91.05474:8285 95.01327:5356 103.05393:12176 107.04854:4618 111.04436:6411 119.04852:15808 120.02891:4375 121.02903:12293 123.04383:6037 124.05181:4895 130.04131:17042 131.03419:5288 131.04855:51306 131.07402:4307 133.02818:7010 135.04422:9889 137.0591:50972 139.03885:8663 147.04471:83248 149.02272:38176 149.05891:9073 150.06671:9956 153.01738:201416 161.05969:25834 162.06638:56768 163.07495:31108 165.01768:15221 165.05386:5442 167.03419:17754 170.308:4231 173.02325:4552 177.01707:14354 177.05505:10935 179.06947:4692 180.07812:4508 183.02901:10761 183.04309:5902 187.03873:4716 191.03384:8835 195.02896:53611 201.05441:5778 212.64706:4530 213.05345:7387 219.02734:15719 229.04799:13035 231.02991:5233 241.05197:6398 249.03918:5240 251.06781:4948 255.06488:11412 257.04263:13020 261.71307:4645 279.06522:4768 283.05997:12296 283.09158:6561 285.07587:6619 289.07031:4814 311.05597:21787 329.06427:16102 419.10632:9613 435.10785:11738 465.11719:7198 483.12726:10887,0,0,0,11968426,0,5997680
10649,662.2075,7.878,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,10.17,YF,662.20752:1118375 663.21087:508267 664.21423:150288,53.61474:3303 62.24739:4714 76.50379:4351 89.69181:3778 96.20219:4285 112.02411:3776 121.02914:5407 137.05939:8766 141.54602:4223 147.04318:13211 149.06079:5687 161.0598:7146 162.0686:10788 165.01784:5251 183.02917:7233 219.03062:7955 231.02679:5055 248.20667:4669 335.01437:5067 512.36749:4606,0,1118375,0,0,0,0
10672,665.2596,14.17,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,150.19,YF,665.25958:3403821 666.26293:1497031 667.26629:292357,55.01846:6387 64.1647:3934 67.05465:6206 74.32959:3951 78.58549:3940 79.05466:4416 81.03416:4436 91.05482:13540 95.08542:5289 102.04654:5189 103.05402:10127 105.07032:10263 119.04863:6038 123.04394:5790 130.04143:17525 131.04996:38054 133.02831:5846 133.06468:6309 137.02287:6383 137.05948:29587 139.03912:26328 146.03552:5591 147.04495:72673 149.06078:6672 150.06683:9547 151.03911:8233 155.2386:4717 161.05989:23198 162.06647:81456 163.07504:12823 165.01759:49774 167.03229:5838 177.05298:6553 179.03326:11000 183.02901:60518 191.03403:7122 195.08109:4921 207.02963:6802 219.02754:9053 241.04865:6317 243.0874:30066 251.07179:9085 269.04279:12076 283.09634:10906 288.12201:22771 295.06287:5136 299.05389:5783 317.13751:13247 323.05701:14552 335.14813:13306 411.35587:4936 447.10815:6519 453.18533:8963 459.10724:8314 472.57852:4867 477.1218:8226 493.18127:9279 505.18472:5844 599.22839:7998 611.2298:11824 617.23523:10610 629.23218:22724 647.24091:26213,0,3403821,0,0,0,0
10697,668.2675,12.758,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,61.21,YF,668.26752:5399170 669.27087:2505665 670.27423:601744,50.36531:3659 51.71729:3906 55.01884:5749 56.48408:3672 57.91196:3613 82.43066:5291 83.15938:4788 91.054:6984 102.04654:6979 103.05501:5796 105.07032:6726 119.04986:6565 123.04394:10063 130.04143:16498 131.0488:30578 133.02831:7307 133.06468:7644 135.04434:5390 137.05905:23430 139.03899:11488 146.03552:4618 147.04462:59106 150.06685:6964 151.03911:5678 152.94762:4839 161.06017:27673 161.09663:5355 162.06657:66994 163.03754:5386 163.07504:10367 165.01791:40643 167.03435:9112 177.01949:4275 177.05522:7576 179.03326:10723 183.02914:37217 190.99898:4261 191.03403:6219 215.03143:4246 251.07181:6371 269.04279:9169 271.09674:7559 283.09634:7877 289.10629:25685 299.05878:4251 307.11932:18612 323.05701:10617 436.76553:4319 459.10724:8558 465.15567:9809 466.2135:4770 477.11194:5875 552.0119:5566 589.20123:15870 601.20862:18853 602.20239:5408 619.21893:50374 620.22729:6864,0,5399170,0,0,0,0
10749,675.6762,19.079,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,59164.82,YN,675.67615:2958241 676.6795:2803612 677.68286:618920,55.01879:5973 55.05498:48505 57.07041:58505 67.05477:22063 69.07046:82137 71.08644:27371 72.08103:7155 79.05459:9725 81.07025:33662 83.04938:4474 83.08603:54059 85.10133:11448 86.06084:7999 93.07008:16895 95.08631:34020 97.0651:19215 97.10144:47712 100.07627:11142 107.08629:19703 109.10166:20468 111.08099:13256 111.11653:17946 112.43781:4061 114.09189:13953 121.10103:17725 123.11635:4648 124.4353:4451 125.0961:5602 128.10696:7075 135.11717:15737 142.97646:4433 147.33093:4592 149.13316:14501 159.44748:4075 163.11243:5874 163.14799:6024 184.75533:4512 205.19704:5391 205.49562:4213 243.45851:4417 267.92447:5191 303.3064:17574 321.31314:31228 338.34146:171669 339.34726:14065 379.0744:4822 474.9054:4445 489.47311:4686,0,0,0,2958241,0,301038
10754,676.1885,10.701,Unknown,[M+NH4]+,null,null,null,null,null,FALSE,null,380.13,YX,676.18848:26003122 677.19183:11910693 678.19519:3169339,54.13327:3789 68.58353:4183 69.36743:3590 72.61555:4475 91.05469:6437 102.04639:5289 103.05486:12513 105.07016:6905 110.91457:4717 111.04429:7353 119.04968:12700 123.04376:10967 130.04121:12424 131.04831:38096 133.02811:8678 133.06448:5386 135.04414:5733 137.05937:40642 139.03877:6946 142.95853:4364 147.04462:89617 149.02255:31981 149.05882:6218 150.06662:9519 153.01735:121596 161.05934:20683 162.06805:40923 163.07472:22034 167.03409:15133 167.83539:4547 173.05984:4756 177.05495:10455 195.02969:27934 201.05428:5719 213.05331:6106 213.81921:4617 229.05115:15876 255.06473:11586 256.60532:5664 257.04248:15022 271.63474:4478 283.05984:23597 311.05566:32116 317.45325:4783 329.06357:24918 378.87128:5106 419.1142:7526 435.10849:24979 447.10748:9093 453.12061:6177 465.11691:18373 483.12698:20168 521.72052:5176 559.16425:4639,0,0,0,838724,0,26003122
10756,676.1889,11.184,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,15.82,YN,676.1889:3990213 677.19225:1591953 678.19561:299682,51.50031:3560 54.4718:3636 59.28496:4058 69.72222:3588 70.83402:4209 71.01358:4596 73.0293:6413 82.73519:4426 85.02916:11046 91.05474:4633 92.86691:4084 103.05393:14768 111.04436:7323 113.02351:4297 119.04852:7925 121.02903:5839 124.05312:4710 130.04131:7793 131.04852:37760 133.02818:4819 135.04274:5608 137.05939:37262 139.03885:5859 141.01717:5606 146.70714:4910 147.04459:61696 149.02258:28736 149.06065:6128 150.06671:6072 151.07594:5646 153.01746:179892 161.05965:15033 162.06671:31472 163.07555:21596 166.86032:4086 167.03419:17097 170.15634:4434 175.03712:4678 177.05505:9616 195.02937:21419 197.06227:4874 213.05347:7354 229.04799:8583 241.05199:5223 255.0649:7367 257.04654:10067 265.38086:4312 283.05997:15640 283.09158:4931 311.05609:23572 329.06519:30193 379.12341:5244 435.10788:10810 447.10776:5373 465.11722:11352 483.12601:32894,0,0,0,3990213,0,1227212
10850,688.5486,19.407,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,284754.06,YF,688.54858:15800795 689.55193:8695160 690.55529:1963194,55.05497:68943 57.07072:7343 60.04502:5797 67.05475:68860 69.07054:35683 70.06527:12080 71.04939:5701 79.05471:58301 81.07025:130954 83.04943:14729 83.08612:42160 85.06506:28306 86.09725:5998 91.05491:67094 93.07029:90651 95.08551:111836 97.10145:12071 99.04476:18417 99.08029:6442 101.05955:35039 103.85228:5522 105.0704:133101 107.08546:119794 109.06495:11915 109.10178:60800 111.08106:9001 117.06972:27993 119.08567:116953 121.10112:51339 123.08015:15181 123.11642:17634 127.07515:10260 128.06168:6149 129.06947:13597 131.08565:90723 133.10098:87484 135.08003:9978 135.11739:48283 143.08513:48911 145.1011:165472 147.11758:92174 149.09698:10384 149.13326:16172 155.08459:11325 157.10049:71778 159.11594:124609 161.13144:51241 163.11253:11990 163.14612:7072 167.10597:9432 169.10051:19367 171.11604:60104 172.1246:6620 173.13098:50074 175.11191:12262 175.14706:17575 177.12668:7818 181.10007:7727 183.116:35892 184.07382:7772 185.09647:7746 185.13216:75913 187.14796:34125 189.12782:7913 189.16483:6356 193.1218:12442 195.11722:8864 197.13342:26287 198.13712:7411 199.14877:97479 200.15189:6690 201.16331:23178 207.13696:7817 209.13312:42646 211.14844:26861 213.16306:88487 215.14211:6818 215.17802:16221 221.15471:8560 223.14861:11327 225.16318:15712 227.14484:35211 227.17941:59119 228.14349:5608 229.15994:8451 233.15253:6831 237.16377:12108 239.17851:70685 241.19415:20340 245.15318:44331 247.16682:26626 253.19406:7374 254.20195:40536 255.17323:9546 255.21188:7386 259.16956:27486 261.18405:16503 273.1868:23077 287.20126:5733 293.22562:6681 299.20099:10022 313.21078:7344 319.24091:36417 337.25143:59569 353.24719:5575 355.26422:1033052 356.26297:67065 373.2764:107221 374.27722:7003 635.50342:8943 671.48029:5651 688.54736:9939,0,15800795,2111,0,0,46833
10851,688.549,19.217,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,250760.02,YF,688.54901:12614835 689.55236:5562870 690.55572:1930316,53.03899:4766 55.05491:42189 57.07031:11176 60.04503:8764 67.05471:73625 69.07044:42594 71.08632:7144 79.05472:34626 81.07019:114000 83.05016:5942 83.08625:30264 85.06492:12767 86.0965:9223 91.05487:40642 93.07018:86809 93.48621:4530 95.04936:9893 95.08637:94395 97.06517:8979 97.10146:18730 99.04477:13098 99.08123:7694 101.06049:15673 102.19136:4877 105.07041:87983 107.08535:74746 109.06496:16110 109.10173:57376 111.08107:8135 111.11772:6730 117.07066:11162 119.08558:72023 121.10127:51443 123.08017:14078 123.11643:13824 125.09619:8659 129.06947:13002 131.08533:54786 133.10088:65453 135.117:51166 137.09589:10168 137.13242:5843 139.11205:5753 142.07774:5652 143.08568:36196 145.10109:65449 147.11763:70682 149.097:10123 149.13327:30604 151.11128:15772 157.10027:37527 159.11777:116885 161.09659:5799 161.13135:50225 163.11057:14902 163.14812:8987 165.12842:16131 169.10052:16241 171.11555:30851 173.1333:45585 175.11192:8897 175.14929:14098 177.12669:19911 181.1232:7044 183.11604:17340 184.07384:8653 185.1321:35835 187.11165:19057 187.14841:22501 189.12784:6398 191.14421:9334 193.12181:7145 195.13792:7975 197.13326:17019 199.14786:36882 201.12756:7988 201.16273:10939 203.18007:6953 207.13699:9668 209.13313:14349 209.15321:7606 211.14954:8898 213.16214:34350 215.14214:6122 215.17805:10010 217.15823:5288 223.14864:13214 225.16321:11678 227.14349:14676 227.17921:11280 230.14017:11246 235.14706:5801 235.17099:6654 237.16379:7675 239.17853:12549 241.15865:16146 241.19417:11994 245.15343:6260 253.19408:5256 254.20192:15398 255.20805:9294 259.17029:9145 263.23761:7319 271.17291:5639 273.1871:5249 293.22565:6757 300.28864:13222 309.25876:11616 311.19675:5716 317.22852:10210 319.24118:25861 335.23499:26857 337.25253:76752 343.25806:6885 345.27524:8205 353.24695:58838 355.26398:245360 356.26974:17968 371.26053:41150 373.27716:61766 380.18298:5469 383.25241:5531 391.28229:62271 515.54968:5601 547.47687:8289 635.48828:7927 646.07092:5594 688.56458:14839,59846,12614835,0,0,0,49317
10908,696.525,19.167,Unknown,[M+H]+,null,null,null,null,null,FALSE,null,158170.75,YF,696.52496:8020979 697.52831:3399223 698.53167:991283,53.00275:5246 55.05502:111810 57.07047:34504 67.05473:54171 69.07055:154568 70.06584:9316 70.07362:5863 71.04997:8689 71.08633:10632 73.02876:9862 79.05485:26420 81.07028:90869 83.08617:99830 84.08102:7509 85.06492:6368 85.10214:8586 86.0965:11348 87.04444:17586 89.06045:127350 91.05481:21411 93.0703:37239 95.08557:80077 97.06518:10829 97.10165:53400 99.04477:7460 101.05953:5481 105.07031:20921 107.08543:31145 109.10183:35982 111.11661:9495 114.0654:5813 118.08627:6548 119.08557:8773 121.1015:23470 123.08017:5410 123.11644:11376 125.09619:4955 127.99987:4468 130.08641:8189 131.08551:6455 132.10191:6083 133.08656:62162 133.10106:15317 135.11728:12413 137.09589:5496 147.11591:8824 149.13327:6325 149.15401:4539 157.58339:4729 161.13152:6094 173.13133:5812 177.11105:19520 221.13603:7004 254.4173:4929 265.24991:5359 309.27939:733689 310.2825:67166 335.29361:6576 353.30389:11430 389.16876:5435 403.18771:6886 405.20679:15330 419.22058:11078 463.21124:5872 478.24054:10699 506.23093:5895 537.24805:13831 565.24634:136830 679.48828:12542 695.5744:6063 696.60193:15069,0,8020979,0,0,0,66711
10959,703.5724,18.959,Unknown,[2M+NH4]+,null,null,null,null,null,FALSE,null,24848.28,YX,703.57239:131262552 704.57574:64974212 705.5791:15628737,56.05049:77129 58.06596:80794 60.08159:1488048 61.08457:44169 71.0737:660534 77.3837:34224 86.09709:7550527 87.10028:241015 90.91638:45665 98.98474:752068 104.10751:635739 125.00044:5490952 126.00315:76487 143.01036:93638 152.43024:37955 166.02524:71698 172.97128:34403 184.07349:21257876 185.07721:792495 186.0768:88944 291.36743:42135 552.78656:42773 703.55695:128448,1134110,5908574,47837544,423462,0,131262552
